Address,Latitude,Longitude,Neighborhood
"1501 Sarah  Street Pittsburgh, PA ",40.427974,-79.98855,South Side Flats
"4114 Main Street Pittsburgh, PA ",40.46458,-79.953733,Central Lawrenceville
"2126 Carson Street Pittsburgh, PA ",39.78373,-100.445882,
"564 Forbes Avenue Pittsburgh, PA ",40.439537,-79.899134,Regent Square
"5833 Forbes Ave Pittsburgh, PA ",40.438194,-79.921693,Squirrel Hill South
"5880 Forbes Avenue Pittsburgh, PA ",40.437922,-79.919812,Squirrel Hill South
"2070 Greentree Road Pittsburgh, PA ",40.435363,-80.033893,West End
"3712 5th Avenue Pittsburgh, PA ",40.454898,-79.911439,Larimer
"427 McNeilly Road Pittsburgh, PA ",40.377898,-80.003803,Overbrook
"229 Curry Hollow Rd Pittsburgh, PA ",39.78373,-100.445882,
"1320 Babcock Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"11833 Frankstown Road Pittsburgh, PA ",40.459808,-79.873891,East Hills
"4901 Butler Street Pittsburgh, PA ",40.48751,-79.918531,Morningside
"325 Mt Lebanon   Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"2221 Brownsville Road Pittsburgh, PA ",40.386932,-79.982947,Carrick
"230 Virginia Avenue Pittsburgh, PA ",40.432477,-80.018693,Duquesne Heights
"1846 Centre  Avenue Pittsburgh, PA ",40.46015,-79.924354,East Liberty
"665 Washington Road Pittsburgh, PA ",39.78373,-100.445882,
"1000 Chartiers Avenue Pittsburgh, PA ",40.458192,-80.070787,Chartiers City
"400 Ohio Street Pittsburgh, PA ",39.78373,-100.445882,
"500 Mansfield Avenue Pittsburgh, PA ",40.418726,-80.058698,East Carnegie
"5247 Butler Street Pittsburgh, PA ",40.48751,-79.918531,Morningside
"318 Curry Hollow Road Pittsburgh, PA ",39.78373,-100.445882,
"2114 Murray  Avenue Pittsburgh, PA ",40.433205,-79.923175,Squirrel Hill South
"2114 Murray Avenue Pittsburgh, PA ",40.433205,-79.923175,Squirrel Hill South
"1819 Washington Road Pittsburgh, PA ",39.78373,-100.445882,
"1901 Golden Mile Highway Pittsburgh, PA ",39.78373,-100.445882,
"1410 Smallman Street Pittsburgh, PA ",40.449673,-79.98788,Strip District
"1105 Bower Hill Road Pittsburgh, PA ",39.78373,-100.445882,
"600 Pitt Street Pittsburgh, PA ",40.44692,-79.885923,Homewood South
"128 Highland  Avenue Pittsburgh, PA ",39.78373,-100.445882,
"1125 Penn  Avenue Pittsburgh, PA ",40.44763,-79.896615,Point Breeze North
"1 Market  Street Pittsburgh, PA ",40.438191,-80.00439,Downtown
"132 Bakery Square  Boulevard Pittsburgh, PA ",40.456031,-79.915511,Larimer
"2 PPG Place Pittsburgh, PA ",39.78373,-100.445882,
"110 Andrew Drive Pittsburgh, PA ",39.78373,-100.445882,
"415 Unity Center  Road Pittsburgh, PA ",39.78373,-100.445882,
"1103 Braddock Avenue Pittsburgh, PA ",40.427226,-79.890789,Swisshelm Park
"2612 Carson Street Pittsburgh, PA ",39.78373,-100.445882,
"4130 Butler  Street Pittsburgh, PA ",40.470126,-79.960456,Central Lawrenceville
"931 Liberty Avenue Pittsburgh, PA ",40.458813,-79.943713,Bloomfield
"2000 Murray  Avenue Pittsburgh, PA ",40.434597,-79.923011,Squirrel Hill South
"1001 Liberty  Avenue Pittsburgh, PA ",40.444455,-79.994188,Downtown
"3024 West Liberty  Avenue Pittsburgh, PA ",40.413791,-80.009759,Beltzhoover
"623 Clairton  Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"4315 Murray Avenue Pittsburgh, PA ",40.432294,-79.923158,Squirrel Hill South
"1001 Carson Street Pittsburgh, PA ",39.78373,-100.445882,
"300 6th Avenue Pittsburgh, PA ",39.78373,-100.445882,
"119 Sheridan Avenue Pittsburgh, PA ",40.461738,-79.923403,East Liberty
"4631 Centre  Avenue Pittsburgh, PA ",40.46015,-79.924354,East Liberty
"3533 Forbes  Avenue Pittsburgh, PA ",40.439537,-79.899134,Regent Square
"66 Alpha Drive West Pittsburgh, PA ",39.78373,-100.445882,
"115 Meyran Avenue Pittsburgh, PA ",40.44092,-79.958741,Central Oakland
"1734 Carson Street Pittsburgh, PA ",39.78373,-100.445882,
"7678 Saltsburg Road Pittsburgh, PA ",39.78373,-100.445882,
"605 Mt Royal Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"764 Penn Ave Pittsburgh, PA ",40.44763,-79.896615,Point Breeze North
"402 Ormsby Avenue Pittsburgh, PA ",40.412688,-79.984288,Mount Oliver
"100 Bayer Road Pittsburgh, PA ",39.78373,-100.445882,
"331 Technology  Drive Pittsburgh, PA ",40.431051,-79.959298,South Oakland
"130 Highland  Avenue Pittsburgh, PA ",39.78373,-100.445882,
"136 6th Street Pittsburgh, PA ",40.442802,-80.002193,Downtown
"3401 Blvd Of The Allies Pittsburgh, PA ",40.434452,-79.94975,Central Oakland
"1216 Cochran Mill  Road Pittsburgh, PA ",39.78373,-100.445882,
"1603 Braddock Avenue Pittsburgh, PA ",40.427226,-79.890789,Swisshelm Park
"295 Settlers Ridge Center Drive Pittsburgh, PA ",39.78373,-100.445882,
"735 Copeland Avenue Pittsburgh, PA ",39.78373,-100.445882,
"9150 Covenant  Avenue Pittsburgh, PA ",39.78373,-100.445882,
"2158 Brownsville Road Pittsburgh, PA ",40.386932,-79.982947,Carrick
"372 Butler Street Pittsburgh, PA ",40.48751,-79.918531,Morningside
"116 Meyran Avenue Pittsburgh, PA ",40.44092,-79.958741,Central Oakland
"1100 Grove Road Pittsburgh, PA ",39.78373,-100.445882,
"2006 Murray Avenue Pittsburgh, PA ",40.432294,-79.923158,Squirrel Hill South
"2104 Murray  Avenue Pittsburgh, PA ",40.433456,-79.923136,Squirrel Hill South
"925 Main  Street Pittsburgh, PA ",40.46458,-79.953733,Central Lawrenceville
"604 Main St Pittsburgh, PA ",40.46458,-79.953733,Central Lawrenceville
"670 Chauvet Drive Pittsburgh, PA ",39.78373,-100.445882,
"3507 Cable  Place Pittsburgh, PA ",40.436837,-79.953456,Central Oakland
"2007 Noble Street Pittsburgh, PA ",40.45426,-79.936463,Shadyside
"4512 Liberty Ave Pittsburgh, PA ",40.458813,-79.943713,Bloomfield
"2020 Ardmore  Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"100 Wood Street Pittsburgh, PA ",40.43789,-80.001988,Downtown
"3801 Butler Street Pittsburgh, PA ",40.48751,-79.918531,Morningside
"1708 Shady  Avenue Pittsburgh, PA ",40.427089,-79.923104,Squirrel Hill South
"1609 Braddock  Avenue Pittsburgh, PA ",40.427226,-79.890789,Swisshelm Park
"2150 Brownsville Road Pittsburgh, PA ",40.386932,-79.982947,Carrick
"130 Andrew Drive Pittsburgh, PA ",39.78373,-100.445882,
"615 Washington Road Pittsburgh, PA ",39.78373,-100.445882,
"4524 Browns Hill Road Pittsburgh, PA ",40.41635,-79.925157,Squirrel Hill South
"4127 Butler  Street Pittsburgh, PA ",40.48751,-79.918531,Morningside
"24 Market Square Pittsburgh, PA ",40.440733,-80.002558,Downtown
"901 Carson Street Pittsburgh, PA ",39.78373,-100.445882,
"413 Grant Avenue Pittsburgh, PA ",39.78373,-100.445882,
"2886 Banksville  Road Pittsburgh, PA ",40.407271,-80.033854,Banksville
"60 Towne Square  Way Pittsburgh, PA ",39.78373,-100.445882,
"3285 Liberty  Avenue Pittsburgh, PA ",40.458813,-79.943713,Bloomfield
"108 19th Street Pittsburgh, PA ",40.450984,-79.984881,Strip District
"502 Ohio Street Pittsburgh, PA ",39.78373,-100.445882,
"1111 Airport  Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"300 Pacific Avenue Pittsburgh, PA ",39.78373,-100.445882,
"2332 Arlington Avenue Pittsburgh, PA ",40.417605,-79.971344,Arlington
"3920 Penn Ave Pittsburgh, PA ",40.44763,-79.896615,Point Breeze North
"8 Brilliant  Avenue Pittsburgh, PA ",40.490965,-79.900699,Lincoln-Lemington-Belmar
"31-A Terminal Way Pittsburgh, PA ",40.431356,-79.996193,South Side Flats
"100 PPG Place Pittsburgh, PA ",39.78373,-100.445882,
"238 Crafton-Ingram Shopping Pittsburgh, PA ",39.78373,-100.445882,
"28 Donati  Road Pittsburgh, PA ",39.78373,-100.445882,
"725 Allegheny  Avenue Pittsburgh, PA ",40.450244,-80.018927,Chateau
"5474 Campbells Run  Road Pittsburgh, PA ",39.78373,-100.445882,
"6022 Penn  Avenue Pittsburgh, PA ",40.460836,-79.924088,East Liberty
"2691 Freeport Road Pittsburgh, PA ",40.486644,-79.890687,Lincoln-Lemington-Belmar
"1015 Ohio River Boulevard Pittsburgh, PA ",40.448877,-80.017796,Chateau
"603 Clairton Blvd Pittsburgh, PA ",39.78373,-100.445882,
"2237 Noblestown Road Pittsburgh, PA ",40.438218,-80.044528,Westwood
"550 Butler Street Pittsburgh, PA ",40.48751,-79.918531,Morningside
"500 Art Rooney Drive Pittsburgh, PA ",39.78373,-100.445882,
"1541 Washington Road Pittsburgh, PA ",39.78373,-100.445882,
"6101 Penn Avenue Pittsburgh, PA ",40.461278,-79.923384,East Liberty
"1120 Carson Street Pittsburgh, PA ",39.78373,-100.445882,
"164 Fort Couch Road Pittsburgh, PA ",39.78373,-100.445882,
"4801 McKnight Road Pittsburgh, PA ",40.496065,-80.012221,Summer Hill
"1800 Rialto  Street Pittsburgh, PA ",40.464755,-79.979756,Troy Hill
"50 Freeport Road Pittsburgh, PA ",40.486644,-79.890687,Lincoln-Lemington-Belmar
"1212 Smallman Street Pittsburgh, PA ",40.449673,-79.98788,Strip District
"5730 Ellsworth Avenue Pittsburgh, PA ",40.459107,-79.923497,Shadyside
"639 Warrington Avenue Pittsburgh, PA ",39.78373,-100.445882,
"567 Lincoln Ave Pittsburgh, PA ",40.464496,-79.899624,Homewood West
"808 Penn Ave Pittsburgh, PA ",40.44763,-79.896615,Point Breeze North
"2928 West Liberty Avenue Pittsburgh, PA ",40.413791,-80.009759,Beltzhoover
"114 Atwood  Street Pittsburgh, PA ",40.439704,-79.955905,Central Oakland
"9566 Perry Highway Pittsburgh, PA ",40.49831,-80.020311,Perry North
"116 Oakland Avenue Pittsburgh, PA ",40.441786,-79.957448,Central Oakland
"1 Woodland Road Pittsburgh, PA ",40.445066,-79.923764,Squirrel Hill North
"5829 Forbes  Avenue Pittsburgh, PA ",40.439537,-79.899134,Regent Square
"352 Atwood Street Pittsburgh, PA ",40.439704,-79.955905,Central Oakland
"9000 Babcock Pittsburgh, PA ",39.78373,-100.445882,
"493 Lowries Run Road Pittsburgh, PA ",39.78373,-100.445882,
"735 Copeland Street Pittsburgh, PA ",40.451077,-79.934669,Shadyside
"217 North Avenue Pittsburgh, PA ",39.78373,-100.445882,
"2600 Carson Street Pittsburgh, PA ",39.78373,-100.445882,
"5836 Brownsville Road Pittsburgh, PA ",40.386932,-79.982947,Carrick
"3459 5th Ave Pittsburgh, PA ",40.454898,-79.911439,Larimer
"1803 Golden Mile Highway Pittsburgh, PA ",39.78373,-100.445882,
"665 Washington  Road Pittsburgh, PA ",39.78373,-100.445882,
"1130 Perry Highway #26 Pittsburgh, PA ",41.58297,-80.194721,
"213 Highland  Avenue Pittsburgh, PA ",39.78373,-100.445882,
"3615 Butler Street Pittsburgh, PA ",40.48751,-79.918531,Morningside
"7113 Reynolds  Street Pittsburgh, PA ",40.445819,-79.901355,Point Breeze South
"12 McCandless Avenue Pittsburgh, PA ",40.483531,-79.955557,Upper Lawrenceville
"40 North Avenue Pittsburgh, PA ",39.78373,-100.445882,
"40 North  Avenue Pittsburgh, PA ",39.78373,-100.445882,
"3239 West Liberty Avenue Pittsburgh, PA ",40.413791,-80.009759,Beltzhoover
"346 North Shore  Drive Pittsburgh, PA ",40.445077,-80.014499,North Shore
"10 Virginia Avenue Pittsburgh, PA ",40.4292,-80.006824,Mount Washington
"135 9th  Street Pittsburgh, PA ",40.445322,-79.999087,Downtown
"500 Perry Highway Pittsburgh, PA ",40.49831,-80.020311,Perry North
"435 Market Street Pittsburgh, PA ",40.437897,-80.004426,Downtown
"4022 Saw Mill Run Blvd Pittsburgh, PA ",40.384054,-79.995424,Overbrook
"815 Aiken  Avenue Pittsburgh, PA ",39.78373,-100.445882,
"151 Bakery Square  Boulevard Pittsburgh, PA ",40.456544,-79.915785,Larimer
"1335 Freeport  Road Pittsburgh, PA ",40.486644,-79.890687,Lincoln-Lemington-Belmar
"654 Washington Road Pittsburgh, PA ",39.78373,-100.445882,
"268 Settlers Ridge Center Drive Pittsburgh, PA ",39.78373,-100.445882,
"5550 Centre  Avenue Pittsburgh, PA ",40.45672,-79.934522,Friendship
"213 Bailey  Avenue Pittsburgh, PA ",40.42691,-79.999949,Allentown
"409 North Avenue Pittsburgh, PA ",39.78373,-100.445882,
"2533 Penn Avenue Pittsburgh, PA ",40.44763,-79.896615,Point Breeze North
"2401 Smallman Street Pittsburgh, PA ",40.449673,-79.98788,Strip District
"3184 McClure  Avenue Pittsburgh, PA ",40.473038,-80.036038,Marshall-Shadeland
"5321 Clairton Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"110 Smithfield Street Pittsburgh, PA ",40.437427,-80.000168,Downtown
"600 Forbes Avenue Pittsburgh, PA ",40.439537,-79.899134,Regent Square
"14 Smithfield Street Pittsburgh, PA ",40.435636,-80.00166,South Shore
"229 Atwood  Street Pittsburgh, PA ",40.440571,-79.956511,Central Oakland
"1301 Carson Street Pittsburgh, PA ",39.78373,-100.445882,
"5222 Butler Street Pittsburgh, PA ",40.48751,-79.918531,Morningside
"1 One Life Way Pittsburgh, PA ",39.78373,-100.445882,
"100 Siena Drive Pittsburgh, PA ",39.78373,-100.445882,
"206 Highland Avenue Pittsburgh, PA ",39.78373,-100.445882,
"200 Craig Street Pittsburgh, PA ",39.78373,-100.445882,
"4826 McKnight Road Pittsburgh, PA ",40.496065,-80.012221,Summer Hill
"1302 Carson Street Pittsburgh, PA ",39.78373,-100.445882,
"1220 Carson Street Pittsburgh, PA ",39.78373,-100.445882,
"409 Wood Street Pittsburgh, PA ",40.437451,-80.002604,Downtown
"363 Perry Highway Pittsburgh, PA ",40.49831,-80.020311,Perry North
"500 Art Rooney  Avenue Pittsburgh, PA ",40.446688,-80.014015,North Shore
"3450 William Penn Highway Pittsburgh, PA ",39.78373,-100.445882,
"1603 Broadway Avenue Pittsburgh, PA ",40.410404,-80.024419,Beechview
"100 Siena  Drive Pittsburgh, PA ",39.78373,-100.445882,
"5207 Liberty Avenue Pittsburgh, PA ",40.458813,-79.943713,Bloomfield
"7702 McKnight  Road Pittsburgh, PA ",40.496065,-80.012221,Summer Hill
"511 Carson Street Pittsburgh, PA ",39.78373,-100.445882,
"3507 Cable Place Pittsburgh, PA ",40.436837,-79.953456,Central Oakland
"6620 Hamilton Avenue Pittsburgh, PA ",40.454121,-79.895196,Homewood South
"4510 Liberty Avenue Pittsburgh, PA ",40.458813,-79.943713,Bloomfield
"4707 Centre Avenue Pittsburgh, PA ",40.46015,-79.924354,East Liberty
"1000 Canal  Street Pittsburgh, PA ",39.78373,-100.445882,
"524 Grant Avenue Pittsburgh, PA ",39.78373,-100.445882,
"1334 5th Avenue Pittsburgh, PA ",40.454898,-79.911439,Larimer
"6144 Centre Avenue Pittsburgh, PA ",40.46015,-79.924354,East Liberty
"4142 Clairton Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"254 Freeport Rd Pittsburgh, PA ",40.486644,-79.890687,Lincoln-Lemington-Belmar
"8009 McKnight Road Pittsburgh, PA ",40.496065,-80.012221,Summer Hill
"3336 Babcock Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"6168 Centre Avenue Pittsburgh, PA ",40.46015,-79.924354,East Liberty
"10718 Frankstown Road Pittsburgh, PA ",40.459808,-79.873891,East Hills
"6380 Steubenville Pike Pittsburgh, PA ",40.44048,-80.080523,Fairywood
"4701 Campbells Run  Road Pittsburgh, PA ",39.78373,-100.445882,
"4500 Ohio River Boulevard Pittsburgh, PA ",40.448877,-80.017796,Chateau
"38 Steuben  Street Pittsburgh, PA ",40.443819,-80.030167,Elliott
"5528 Walnut  Street Pittsburgh, PA ",40.451842,-79.931651,Shadyside
"1408 Potomac  Avenue Pittsburgh, PA ",40.403336,-80.040739,Banksville
"543 North Avenue Pittsburgh, PA ",39.78373,-100.445882,
"1707 Murray  Avenue Pittsburgh, PA ",40.437785,-79.922818,Squirrel Hill South
"600 Brookline  Boulevard Pittsburgh, PA ",40.393799,-80.020051,Brookline
"46 27th Street Pittsburgh, PA ",40.456579,-79.977827,Strip District
"2545 Railroad Street Pittsburgh, PA ",40.457253,-79.978631,Strip District
"224 Station Square  Drive Pittsburgh, PA ",40.434957,-80.00761,South Shore
"4276 Ohio River Boulevard Pittsburgh, PA ",40.448877,-80.017796,Chateau
"1914 Brownsville  Road Pittsburgh, PA ",40.386932,-79.982947,Carrick
"5925 Baum Boulevard Pittsburgh, PA ",40.460566,-79.927043,East Liberty
"142 Grant Street Pittsburgh, PA ",40.436216,-79.99905,Downtown
"1775 Braddock Avenue Pittsburgh, PA ",40.427226,-79.890789,Swisshelm Park
"536 Smithfield Street Pittsburgh, PA ",40.435636,-80.00166,South Shore
"120 Meyran Avenue Pittsburgh, PA ",40.44092,-79.958741,Central Oakland
"1820 Brownsville  Road Pittsburgh, PA ",40.386932,-79.982947,Carrick
"146 6th Street Pittsburgh, PA ",40.442802,-80.002193,Downtown
"733 Copeland  Street Pittsburgh, PA ",40.451159,-79.934725,Shadyside
"342 North Shore  Drive Pittsburgh, PA ",40.445077,-80.014499,North Shore
"2016 Smallman Street Pittsburgh, PA ",40.449673,-79.98788,Strip District
"8950 Covenant  Avenue Pittsburgh, PA ",39.78373,-100.445882,
"11 5th Avenue Pittsburgh, PA ",40.454898,-79.911439,Larimer
"4500 Butler Street Pittsburgh, PA ",40.48751,-79.918531,Morningside
"950 Presque Isle Drive Pittsburgh, PA ",39.78373,-100.445882,
"300 5th Avenue Pittsburgh, PA ",40.454898,-79.911439,Larimer
"124 Oakland Avenue Pittsburgh, PA ",40.438264,-79.952901,Central Oakland
"7930 Frankstown Avenue Pittsburgh, PA ",40.456927,-79.87791,East Hills
"1251 Wilkins  Avenue Pittsburgh, PA ",40.444699,-79.929174,Squirrel Hill North
"3337 Babcock Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"4557 Ohio River Boulevard Pittsburgh, PA ",40.448877,-80.017796,Chateau
"936 Freeport  Road Pittsburgh, PA ",40.486644,-79.890687,Lincoln-Lemington-Belmar
"201 Isabella Street Pittsburgh, PA ",40.447788,-80.001146,North Shore
"4905 Grand Avenue Pittsburgh, PA ",40.474992,-80.025279,Marshall-Shadeland
"751 Providence  Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"1607 Broadway Avenue Pittsburgh, PA ",40.411092,-80.024311,Beechview
"1703 Monongahela  Avenue Pittsburgh, PA ",40.427209,-79.890949,Swisshelm Park
"3610 Forbes Avenue Pittsburgh, PA ",40.439537,-79.899134,Regent Square
"206 Fernleaf  Street Pittsburgh, PA ",40.417152,-79.975974,South Side Slopes
"117 Sandusky  Street Pittsburgh, PA ",40.448258,-80.00216,North Shore
"1050 Brinton Road Pittsburgh, PA ",39.78373,-100.445882,
"2324 Ardmore Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"1703 Braddock Avenue Pittsburgh, PA ",40.427226,-79.890789,Swisshelm Park
"4911 Penn Avenue Pittsburgh, PA ",40.44763,-79.896615,Point Breeze North
"1717 Murray  Avenue Pittsburgh, PA ",40.432294,-79.923158,Squirrel Hill South
"4717 Liberty Avenue Pittsburgh, PA ",40.458813,-79.943713,Bloomfield
"1509 Potomac  Avenue Pittsburgh, PA ",40.403336,-80.040739,Banksville
"106 Swissvale  Avenue Pittsburgh, PA ",40.449549,-79.874203,East Hills
"802 West View Park  Drive Pittsburgh, PA ",39.78373,-100.445882,
"6316 Forbes Avenue Pittsburgh, PA ",40.439537,-79.899134,Regent Square
"4055 Liberty Avenue Pittsburgh, PA ",40.458813,-79.943713,Bloomfield
"2612 Brownsville Road Pittsburgh, PA ",40.386932,-79.982947,Carrick
"808 Ivy Street Pittsburgh, PA ",40.450115,-79.931334,Shadyside
"936 Brookline Boulevard Pittsburgh, PA ",40.393799,-80.020051,Brookline
"123 Shiloh Street Pittsburgh, PA ",40.42884,-80.007271,Mount Washington
"4615 Centre Avenue Pittsburgh, PA ",40.46015,-79.924354,East Liberty
"330 North Shore  Drive Pittsburgh, PA ",40.445077,-80.014499,North Shore
"4314 Main Street Pittsburgh, PA ",40.46458,-79.953733,Central Lawrenceville
"7615 Saltsburg Road Pittsburgh, PA ",39.78373,-100.445882,
"10710 Frankstown Road Pittsburgh, PA ",40.459808,-79.873891,East Hills
"14 Wabash  Street Pittsburgh, PA ",40.437988,-80.034557,West End
"20 10th Street Pittsburgh, PA ",40.444053,-79.995446,Downtown
"135 9th Street Pittsburgh, PA ",40.445322,-79.999087,Downtown
"900 Wood Street Pittsburgh, PA ",40.437451,-80.002604,Downtown
"437 Mt. Lebanon Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"2601 Smallman Street Pittsburgh, PA ",40.449673,-79.98788,Strip District
"3446 William Penn  Highway Pittsburgh, PA ",39.78373,-100.445882,
"3754 Willow Avenue Pittsburgh, PA ",39.78373,-100.445882,
"3754 Willow  Avenue Pittsburgh, PA ",39.78373,-100.445882,
"5835 Forbes  Avenue Pittsburgh, PA ",40.438194,-79.921627,Squirrel Hill South
"472 Wood Street Pittsburgh, PA ",40.437451,-80.002604,Downtown
"1609 Braddock Avenue Pittsburgh, PA ",40.427226,-79.890789,Swisshelm Park
"1740 Settlers Ridge Center Drive Pittsburgh, PA ",39.78373,-100.445882,
"1000 Technology Drive Pittsburgh, PA ",40.431051,-79.959298,South Oakland
"745 Grant Street Pittsburgh, PA ",40.436216,-79.99905,Downtown
"2004 Carson Street Pittsburgh, PA ",39.78373,-100.445882,
"2443 Wylie Avenue Pittsburgh, PA ",40.44592,-79.976839,Middle Hill
"531 Homewood  Avenue Pittsburgh, PA ",40.452349,-79.898844,Point Breeze North
"2121 Murray  Avenue Pittsburgh, PA ",40.4331,-79.922896,Squirrel Hill South
"4053 Butler  Street Pittsburgh, PA ",40.48751,-79.918531,Morningside
"3400 5th Avenue Pittsburgh, PA ",40.454898,-79.911439,Larimer
"311 Unity Center  Road Pittsburgh, PA ",39.78373,-100.445882,
"250 Summit Park Drive Pittsburgh, PA ",39.78373,-100.445882,
"250 Summit Park  Drive Pittsburgh, PA ",39.78373,-100.445882,
"3435 Forbes Avenue Pittsburgh, PA ",40.439537,-79.899134,Regent Square
"2028 Murray  Avenue Pittsburgh, PA ",40.434007,-79.923093,Squirrel Hill South
"1860 Centre Avenue Pittsburgh, PA ",40.46015,-79.924354,East Liberty
"3454 William Penn  Highway Pittsburgh, PA ",39.78373,-100.445882,
"3461 William Penn Highway Pittsburgh, PA ",39.78373,-100.445882,
"4420 Bayard  Street Pittsburgh, PA ",40.447359,-79.953449,North Oakland
